age,education,education_num,occupation,sex,capital_gain,capital_loss,hours_per_week,native_country,income,workclass_local-gov,workclass_never-worked,workclass_private,workclass_self-emp-inc,workclass_self-emp-not-inc,workclass_state-gov,workclass_without-pay,marital_status_married-af-spouse,marital_status_married-civ-spouse,marital_status_married-spouse-absent,marital_status_never-married,marital_status_separated,marital_status_widowed,relationship_not-in-family,relationship_other-relative,relationship_own-child,relationship_unmarried,relationship_wife,race_asian-pac-islander,race_black,race_other,race_white
49,10,10,exec-managerial,1,0,1887,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,10,10,other-service,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
27,9,9,sales,0,0,0,50,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
55,9,9,prof-specialty,1,0,0,46,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
28,10,10,exec-managerial,1,0,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,13,13,prof-specialty,0,0,0,40,germany,0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
23,13,13,prof-specialty,1,0,0,60,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
22,10,10,sales,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
50,9,9,other-service,0,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
64,9,9,prof-specialty,1,0,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
75,10,10,sales,1,0,0,40,united-states,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
29,9,9,machine-op-inspct,1,0,0,40,germany,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
45,16,16,prof-specialty,1,0,0,45,china,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41,12,11,prof-specialty,0,0,0,43,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
38,13,13,adm-clerical,1,5178,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
67,10,10,protective-serv,1,0,0,41,united-states,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
38,10,10,prof-specialty,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
59,10,10,sales,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
50,10,10,prof-specialty,1,0,0,40,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
60,6,6,craft-repair,1,0,0,40,united-states,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30,14,14,exec-managerial,1,0,0,45,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
28,13,13,sales,1,0,0,50,united-states,0,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
36,10,10,craft-repair,1,0,0,60,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
21,10,10,prof-specialty,0,0,0,10,germany,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,9,9,other-service,1,0,0,40,poland,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
44,10,10,exec-managerial,1,0,1485,40,united-states,1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
56,4,4,other-service,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
51,13,13,protective-serv,1,0,0,40,united-states,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
48,13,13,prof-specialty,1,0,0,45,italy,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,12,11,prof-specialty,1,0,0,45,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
35,12,11,transport-moving,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
35,9,9,handlers-cleaners,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
47,11,12,craft-repair,1,0,1672,65,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
23,10,10,other-service,1,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
21,10,10,sales,0,0,0,20,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,10,10,exec-managerial,0,0,0,60,united-states,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
51,15,15,prof-specialty,1,15024,0,60,united-states,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,9,9,farming-fishing,1,3137,0,45,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
56,11,12,prof-specialty,1,0,0,20,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,10,10,craft-repair,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
30,10,10,adm-clerical,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
29,13,13,prof-specialty,1,0,0,50,united-states,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50,14,14,exec-managerial,0,0,0,50,united-states,0,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
18,9,9,transport-moving,1,0,0,35,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
37,9,9,exec-managerial,1,0,1902,55,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
51,9,9,sales,1,0,0,60,united-states,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
31,9,9,craft-repair,1,0,0,47,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
29,12,11,tech-support,1,14344,0,40,united-states,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
39,6,6,craft-repair,1,0,2051,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
48,10,10,sales,1,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
44,13,13,sales,1,7688,0,50,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
39,6,6,machine-op-inspct,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
22,7,7,handlers-cleaners,1,0,0,35,united-states,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,10,10,prof-specialty,0,0,0,40,united-states,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
42,5,5,craft-repair,1,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
18,9,9,sales,0,0,0,33,united-states,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
27,10,10,sales,0,0,0,25,united-states,0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
51,6,6,machine-op-inspct,0,0,0,40,united-states,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
27,10,10,exec-managerial,1,0,0,40,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,7,7,farming-fishing,1,0,0,50,united-states,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
